date,stock_name,stock_code,end_date,br_pr_D1,tr_pr_D0,tr_hpr_D0,Volume_D10,Volume_D9,Volume_D8,Volume_D7,Volume_D6,Volume_D5,Volume_D4,Volume_D3,Volume_D2,Volume_D1,tr_vol_D0,lpr_D10,lpr_D9,lpr_D8,lpr_D7,lpr_D6,lpr_D5,lpr_D4,lpr_D3,lpr_D2,lpr_D1,gap_change,mean_vlome,today_vlome,vlome_change,slope,day_change,deter_change
2022-02-25,로보로보,215100,20220225,8210,8610,10650,2287836,3433645,11304271,9203908,4084011,7476902,2851266,2788166,28103014,7766635,38149185,7540,7480,7490,8100,7690,7750,8100,7850,7880,8210,0.0487210718635811,7154366.9,38149185,4.332293623353311,0.0083923440468526,2040,1
2022-02-25,심텍홀딩스,036710,20220225,5240,5660,6220,372055,793039,855938,345002,1484258,655771,330258,379686,523585,707446,7160511,5000,4640,4420,4650,4760,4980,5100,5070,5150,5160,0.0801526717557252,574581.2,7160511,11.462139380822068,0.0082603653720105,560,1
2022-02-28,대창스틸,140520,20220228,3530,3730,3845,315679,251088,141317,183751,1122937,231092,201219,217491,281291,170013,1909888,3260,3100,3200,3050,3210,3425,3365,3390,3410,3460,0.0566572237960338,294971.0,1909888,5.474833119187988,0.0163300386764074,115,1
2022-02-28,파세코,037070,20220228,23950,17550,20700,198909,577988,395956,337139,138633,93093,158706,121330,237575,277535,976087,22800,23250,24500,23350,23550,23700,23500,23350,22250,22750,-0.267223382045929,228002.9,976087,3.2810288816501894,-0.0018722139673105,3150,1
2022-03-02,넷게임즈,225570,20220302,16800,17550,19150,367549,402480,368569,165730,219046,465208,209024,353087,295894,243072,1109695,15400,15700,15700,15800,15800,16200,16950,16450,16650,16500,0.0446428571428572,286573.7,1109695,2.8722848607530977,0.0052380435961392,1600,1
2022-03-02,넷게임즈,225570,20220302,16800,17550,19150,367549,402480,368569,165730,219046,465208,209024,353087,295894,243072,1109695,15400,15700,15700,15800,15800,16200,16950,16450,16650,16500,0.0446428571428572,286573.7,1109695,2.8722848607530977,0.0052380435961392,1600,1
2022-03-02,사조씨푸드,014710,20220302,5400,5570,6580,42209,58111,117697,51209,35590,45423,46309,46224,42905,23928,13096462,5270,5350,5350,5440,5450,5310,5360,5350,5400,5400,0.0314814814814814,49225.7,13096462,265.0492791367111,0.0203862660944207,1010,1
2022-03-02,넷게임즈,225570,20220302,16800,17550,19150,367549,402480,368569,165730,219046,465208,209024,353087,295894,243072,1109695,15400,15700,15700,15800,15800,16200,16950,16450,16650,16500,0.0446428571428572,286573.7,1109695,2.8722848607530977,0.0052380435961392,1600,1
2022-03-02,넷게임즈,225570,20220302,16800,17550,19150,367549,402480,368569,165730,219046,465208,209024,353087,295894,243072,1109695,15400,15700,15700,15800,15800,16200,16950,16450,16650,16500,0.0446428571428572,286573.7,1109695,2.8722848607530977,0.0052380435961392,1600,1
2022-03-03,삼부토건,001470,20220303,2185,2300,2740,7446434,7330128,6765362,3539824,7694777,2339278,3508715,4426673,8042311,2889593,58264265,2005,2000,2025,2020,2020,2050,1975,2000,2105,2115,0.0526315789473683,5109624.2,58264265,10.402847395313335,0.0395450337256978,440,1
2022-03-03,진도,088790,20220303,2990,3195,3380,29869,55464,95497,44608,68704,63651,107443,35051,32224,37097,429619,2840,2880,2800,2975,2855,2850,2880,2920,2920,2945,0.068561872909699,53589.1,429619,7.016910155236793,0.0300361999804325,185,1
2022-03-04,에프엔씨엔터,173940,20220304,8580,8990,9500,64564,13109,48446,16970,9158,14398,11936,14847,88632,46722,341239,7910,7850,7960,8110,8120,7900,7920,8070,8220,8440,0.0477855477855477,29156.0,341239,10.7039031417204,0.011986531986532,510,1
2022-03-04,하나기술,299030,20220304,61300,61300,63900,37548,22144,21582,34603,23560,40516,66241,38390,19798,49176,92703,57600,58000,57600,57400,59400,58000,58700,59100,59000,60000,0.0,36828.2,92703,1.517174339229178,0.0027430358158044,2600,1
2022-03-04,마이더스AI,222810,20220304,342,1870,2040,0,0,0,0,0,0,0,0,0,0,4649055,342,342,342,342,342,342,342,342,342,342,4.4678362573099415,204.0,4649055,22788.485294117647,0.0131577822425511,170,1
2022-03-07,에이치앤비디자인,227100,20220307,6880,7240,7480,55948,887087,195037,534340,109413,140848,239072,88571,243998,88540,389332,6090,6330,6710,5800,5910,5980,6430,6330,6490,6620,0.0523255813953489,250179.4,389332,0.5562112627978164,0.0034421316919089,240,1
2022-03-07,한일사료,005860,20220307,2330,2375,2600,657914,672246,4800080,41563866,48792542,12840834,5317623,14710317,3624641,6548464,11595504,2065,2085,2085,2235,2380,2255,2210,2300,2315,2305,0.0193133047210301,13298266.3,11595504,-0.1280439315612141,0.0210844057102652,225,1
2022-03-08,SH에너지화학,002360,20220308,1165,1190,1215,109208995,117741614,39867950,143848342,75094263,22236971,24576032,16241462,13988103,11983102,16192363,999,1165,1140,1200,1180,1145,1150,1140,1130,1155,0.0214592274678111,56280494.7,16192363,-0.7122917435905196,0.018620193925305,25,1
2022-03-08,하이텍팜,106190,20220308,12550,12900,13550,22381,167565,353659,343254,196684,137380,110866,103077,1132495,254817,563390,11400,11350,11600,12050,11800,11700,12000,12100,12150,12400,0.0278884462151394,258091.1,563390,1.182911382841175,0.0079687869472688,650,1
2022-03-10,하나기술,299030,20220310,62800,63500,64600,34603,23560,40516,66241,38390,19798,49176,92703,69294,34421,51667,57400,59400,58000,58700,59100,59000,60000,61100,60800,61500,0.0111464968152865,49888.1,51667,0.0356578021612368,0.0020345252774352,1100,1
2022-03-10,케이사인,192250,20220310,2505,2600,2645,1629027,819348,3130753,1845797,1362326,1849355,13057249,2376447,1195559,2979691,6312540,2400,2390,2280,2335,2360,2415,2480,2485,2430,2380,0.0379241516966066,2726850.6,6312540,1.3149563089374974,0.0228931887447731,45,1
2022-03-11,리더스기술투자,019570,20220311,476,490,605,355780,1027023,364692,569224,319505,413312,240778,424046,482405,670674,37580951,485,471,472,468,465,480,465,465,456,467,0.0294117647058822,419737.0,37580951,88.53452042588573,-0.2424639580602902,115,1
2022-03-11,티플랙스,081150,20220311,6200,6420,6700,6558606,4911420,2408373,32262266,30545823,5691040,5589123,19157477,79566550,16756918,27835982,4595,4505,4480,4570,4980,4985,4910,5030,5800,5910,0.0354838709677418,18669737.8,27835982,0.4909680199150947,0.0052802151888305,280,1
2022-03-14,휴니드,005870,20220314,8150,8400,8770,4057001,1074491,571079,540140,386230,206949,430252,308038,172687,267431,1071007,7810,7710,7860,7940,8060,8100,8000,7720,7800,7930,0.0306748466257669,775563.7,1071007,0.3809400826779283,0.003709064592003,370,1
2022-03-14,키다리스튜디오,020120,20220314,15200,15600,16150,256977,216080,125026,131785,142012,280662,70160,70455,117092,121055,310030,14650,15050,14900,15050,15350,15100,14900,14850,15050,15000,0.0263157894736842,142639.9,310030,1.173515264662973,0.0036184210526316,550,1
2022-03-14,아미코젠,092040,20220314,26200,27000,29950,200775,98027,98028,59255,65194,65583,55740,52182,101378,139900,751286,24450,24950,24800,25350,25800,26150,25250,25000,25600,25850,0.0305343511450382,82611.2,751286,8.094239037806013,0.0035672285378282,2950,1
2022-03-15,셀루메드,049180,20220315,5890,6100,6320,76609,62491,58264,73457,67135,86848,55025,74670,60184,92016,518804,5690,5720,5870,5950,5950,5850,5720,5850,5880,5770,0.0356536502546689,62100.3,518804,7.354291364131896,0.0058750773036489,220,1
2022-03-15,티웨이항공,091810,20220315,3520,3270,3675,470269,1031517,715356,500051,439802,473832,601504,512896,2383886,1400773,1991057,3275,3345,3445,3470,3455,3300,3185,3310,3410,3475,-0.0710227272727272,713278.8,1991057,1.791414801617544,0.0032474931631724,405,1
2022-03-16,티웨이항공,091810,20220316,3340,3615,3830,1031517,715356,500051,439802,473832,601504,512896,2383886,1400773,1991057,3584228,3345,3445,3470,3455,3300,3185,3310,3410,3475,3270,0.0823353293413173,806344.7,3584228,3.445032006783204,-0.0074124179138129,215,1
2022-03-16,한국큐빅,021650,20220316,3830,4030,4515,165231,80504,47029,78607,82090,39831,36850,38158,33299,34504,3061806,3660,3740,3840,3825,3675,3625,3720,3745,3755,3785,0.0522193211488251,60611.4,3061806,49.51534859778853,0.0044663307375173,485,1
2022-03-16,고려시멘트,198440,20220316,4135,4240,4645,1881127,483490,875468,5338801,29873971,3321101,13932087,11903066,1745323,4100150,29402783,3420,3465,3600,3520,3725,3880,3970,4170,4195,4030,0.0253929866989117,6935907.9,29402783,3.239211855739895,0.009816695931864,405,1
2022-03-17,스맥,099440,20220317,1780,1850,1925,177816,186610,160715,215716,193185,150868,111564,169416,207888,137297,1284024,1810,1820,1800,1735,1730,1750,1750,1770,1720,1740,0.0393258426966292,157570.3,1284024,7.148896080035389,-0.0617230098146129,75,1
2022-03-17,해성산업,034810,20220317,12200,12850,13400,31656,55014,31202,121560,82883,36982,38793,56378,104268,43160,275038,12300,12450,12450,11950,11600,11850,11900,11600,11600,11900,0.0532786885245901,57213.6,275038,3.807213669477187,-0.0068227091633466,550,1
2022-03-18,태양금속,004100,20220318,1370,1425,1470,488207,285796,228013,243878,259570,467437,250737,286540,188534,241589,1949286,1305,1340,1330,1280,1315,1335,1330,1300,1335,1360,0.0401459854014598,270018.2,1949286,6.219091157559009,0.0498960498960505,45,1
2022-03-18,금강철강,053260,20220318,4985,5280,5800,134501,66245,52267,44241,43873,92872,57582,47195,24321,111265,2118967,5030,5030,5010,4835,4855,4900,4925,4840,4860,4880,0.0591775325977934,56889.7,2118967,36.24693573704906,-0.0276267912492702,520,1
2022-03-21,한일철강,002220,20220321,3600,3685,3900,73061,97847,67240,20197,184128,66952,56623,118281,67110,264360,719682,3445,3370,3295,3320,3325,3470,3490,3495,3520,3530,0.023611111111111,75533.9,719682,8.527933815147902,0.0239178384339677,215,1
2022-03-21,시공테크,020710,20220321,6800,7060,8530,30251,27736,67286,123299,2112429,225646,118984,1505664,330977,167070,13819093,6070,6050,5840,5860,6200,6430,6380,6490,6880,6710,0.0382352941176471,455080.2,13819093,29.36628049297684,0.0075935594181166,1470,1
2022-03-21,깨끗한나라,004540,20220321,4145,4320,4750,147553,160777,180754,303017,182048,177930,152897,67908,164889,137786,3871194,4220,4140,4050,4110,4040,4040,4000,4040,4075,4080,0.0422195416164052,154252.3,3871194,24.096507475091133,-0.0289184898888815,430,1
2022-03-22,까뮤이앤씨,013700,20220322,2835,2890,2985,1301514,1090553,12753095,31624134,25105561,6527007,47765356,5990856,5137211,14815789,7673311,2010,1980,2070,2250,2605,2545,2540,2810,2765,2830,0.0194003527336861,13729827.2,7673311,-0.4411210798049956,0.0085862664187342,95,1
2022-03-22,브리지텍,064480,20220322,6030,6260,6260,155305,131253,57328,86341,63208,77138,94627,241349,128698,65856,416479,5680,5500,5610,5690,5700,5720,5760,5880,5950,6020,0.0381426202321724,104150.7,416479,2.9988113378018584,0.0173969359953549,0,0
2022-03-23,세종메디칼,258830,20220323,5290,5400,5650,9209383,3587688,34712005,6095614,10054650,2434564,3929010,30269044,5128683,3592603,7739295,4350,4515,4580,4940,4810,4950,4950,5060,5300,5220,0.0207939508506616,10542629.1,7739295,-0.2659046499131796,0.0094024045784593,250,1
2022-03-23,대동스틸,048470,20220323,6750,7100,8080,304136,122106,199696,576249,137481,96914,149564,339998,251867,293925,5157897,6270,6150,6220,6470,6430,6390,6380,6480,6490,6630,0.0518518518518518,218609.1,5157897,22.59415504661059,0.0178948508311224,980,1
2022-03-24,한국전자인증,041460,20220324,8710,8950,10000,217265,84820,139885,129222,153705,214680,1625523,277649,141200,195732,11893071,8470,8440,8350,8310,8430,8580,8580,8650,8600,8620,0.0275545350172214,299394.9,11893071,38.723692688152,0.0193166679727295,1050,1
2022-03-24,이월드,084680,20220324,2430,2560,2900,238629,583537,974781,759555,549369,431674,361995,539933,252696,603352,28555404,2220,2240,2310,2340,2390,2405,2400,2405,2395,2390,0.0534979423868313,469506.9,28555404,59.81998794905889,0.0369329360840967,340,1
2022-03-25,로보로보,215100,20220325,11700,12150,12800,2521913,13792055,7468348,6806529,19391848,9107521,3736965,1996196,4438749,2312890,10714207,10100,10150,10700,10100,11150,11250,11350,11100,11150,11450,0.0384615384615385,6927292.4,10714207,0.5466659094684669,0.0047169811320754,650,1
2022-03-25,씨이랩,189330,20220325,22600,22900,24500,13257,12347,19399,15627,63801,24708,15872,26596,36839,23316,99954,20550,20800,20200,20950,21700,22250,22550,22500,22000,21550,0.0132743362831857,25294.6,99954,2.95159441145541,0.0027001458472939,1600,1
2022-03-28,로보로보,215100,20220328,11950,12000,12750,13792055,7468348,6806529,19391848,9107521,3736965,1996196,4438749,2312890,10714207,5949274,10150,10700,10100,11150,11250,11350,11100,11150,11450,11800,0.0041841004184099,6906385.1,5949274,-0.1385835116550334,0.0046834505738615,750,1
2022-03-28,현대리바트,079430,20220328,15350,16300,17800,100471,46133,67595,46657,40053,29442,26013,26581,27020,59072,1365420,14850,14850,14650,15250,15150,15250,15000,15150,15200,15150,0.0618892508143322,42776.5,1365420,30.91986254134864,0.0093333333333333,1500,1
2022-03-28,우리바이오,082850,20220328,3900,4030,4135,110737,69424,233388,266256,18086448,1222671,1074927,3154237,474057,1873326,2209683,3390,3350,3430,3500,3505,3790,3680,3765,3775,3875,0.0333333333333334,2469628.0,2209683,-0.1052567431208263,0.0149027685224449,105,1
2022-03-29,새로닉스,042600,20220329,23400,24550,26500,46610,59292,122091,61261,86036,28356,95032,47057,126340,49459,345277,21700,22050,23000,22900,23150,22850,23200,22900,23500,23000,0.0491452991452991,69857.5,345277,3.9425902730558633,0.0041552295314718,1950,1
2022-03-29,버킷스튜디오,066410,20220329,4535,4675,5390,697492,604552,45345921,24642740,8868306,24884504,42852869,30951542,9185699,7497759,76406974,3410,3410,3520,4255,4205,4255,4400,4455,4490,4530,0.0308710033076073,18803901.5,76406974,3.063357489933672,0.0059993369153935,715,1
2022-03-30,위세아이텍,065370,20220330,15350,15900,16450,88435,150170,538929,307331,90453,95358,114461,78634,57691,46521,195976,14350,14650,15550,16000,15600,15700,15200,15450,15300,15300,0.0358306188925081,153791.2,195976,0.2742991796669769,0.0023853635942566,550,1
2022-03-30,고려시멘트,198440,20220330,5090,5250,5300,29402783,2257292,17656837,3823497,3761564,9488459,17048398,2952433,8929783,79436090,14831419,4240,4250,4385,4320,4375,4330,4610,4465,4500,4775,0.031434184675835,9532634.6,14831419,0.5558572862952285,0.0153983000593002,50,1
2022-03-31,SJM홀딩스,025530,20220331,3770,3995,4840,13933,9696,16275,12987,10599,6671,5500,7132,16615,13459,1745985,3605,3620,3630,3650,3695,3675,3675,3690,3690,3720,0.0596816976127321,10424.8,1745985,166.48378865781598,0.0755020080321269,845,1
2022-03-31,유니크,011320,20220331,7460,7720,8490,37380,192883,45000,31949,23098,75440,25696,30954,19518,2186657,8685653,5440,5470,5650,5660,5670,5610,5720,5680,5700,5760,0.0348525469168901,49040.8,8685653,176.11075267940163,0.0245259686727119,770,1
2022-04-01,우리산업,215360,20220401,18100,19050,21400,13453,19496,23977,26298,23151,22997,12477,22889,37583,24495,1155259,17450,17800,17650,17850,17600,17600,17500,17700,17700,17850,0.0524861878453037,22372.1,1155259,50.63837994645117,0.0061403508771931,2350,1
2022-04-04,신성통상,005390,20220404,3995,3995,4165,1102947,1878119,985764,2758091,1231214,796141,1195220,1382953,784389,891168,1300006,3825,3825,3910,3940,3995,3970,3960,3965,4025,3905,0.0,1211900.3,1300006,0.0727004523391898,0.0302916978309647,170,1
2022-04-04,한일시멘트,300720,20220404,21400,22200,22200,508544,226931,307288,1084518,370692,247461,2115559,310741,382310,287690,464942,19350,19200,19350,19900,20150,20150,20600,20450,20750,20800,0.0373831775700934,557624.4,464942,-0.166209369604343,0.0048372235872235,0,0
2022-04-05,메지온,140410,20220405,72500,26200,27800,7519317,2359845,969611,1601613,442800,599459,556042,280285,313721,437467,1607423,72100,76300,73500,67200,72600,68700,70700,73100,70600,69900,-0.6386206896551725,1467049.3,1607423,0.0956843781596159,-0.0004479601957691,1600,1
2022-04-05,NPC,004250,20220405,8830,9270,9790,831078,1007219,718412,671720,898658,572462,305415,300490,443136,350173,8093645,9270,9200,9070,8980,8840,9050,9020,9000,8790,8790,0.0498301245753114,575838.0,8093645,13.055420100792237,-0.0153476095193496,520,1
2022-04-06,신송홀딩스,006880,20220406,6850,7090,8900,1355725,8883296,867777,369451,565373,261687,3073321,735570,1317838,1013493,10135505,6360,6400,6480,6480,6050,5880,6250,6390,6490,6850,0.0350364963503648,1743893.8,10135505,4.81199669383537,0.0029753832899922,1810,1
2022-04-06,하이스틸,071090,20220406,4905,5190,5440,13990556,28524935,3345383,12663990,6082819,2255484,6399191,3999660,1624541,1637354,8920810,4760,5440,5310,5140,5120,4855,4935,4790,4835,4775,0.0581039755351682,7889199.9,8920810,0.1307623222983613,-0.007173411061059,250,1
2022-04-07,강남제비스코,000860,20220407,24800,25750,28300,7088,7002,20591,61730,16051,12490,9401,9818,14446,9488,131830,24900,24950,25150,25600,25700,25700,25350,25350,25000,24800,0.0383064516129032,18691.7,131830,6.052863035464939,-0.0001449275362317,2550,1
2022-04-07,한국특강,007280,20220407,3220,3260,3900,281343,219584,111837,140501,98796,121957,97755,56750,62752,63984,19765614,3330,3320,3260,3215,3185,3175,3160,3190,3215,3195,0.0124223602484472,119517.5,19765614,164.37840901959964,-0.0387657608270031,640,1
2022-04-07,하나기술,299030,20220407,67300,67700,68900,92075,45305,41719,48467,45030,42509,136113,44686,31530,82265,133528,64800,65500,65000,64500,64000,64200,63900,66200,66100,66500,0.0059435364041604,59633.4,133528,1.2391478600918275,0.0014500667394733,1200,1
2022-04-08,아남전자,008700,20220408,2315,2380,2575,227379,303176,1258533,552165,293080,401106,299531,2382524,734246,592607,21896433,2215,2225,2245,2280,2275,2255,2250,2270,2310,2265,0.0280777537796976,645431.5,21896433,32.92526240197449,0.0774853801169584,195,1
2022-04-08,KEC,092220,20220408,3295,3425,3625,1800961,1788097,3005870,4409070,2487758,1724556,72110649,13053604,6805861,8176464,49635839,2980,2980,3005,3025,3030,3010,3065,3385,3335,3210,0.0394537177541729,10719005.1,49635839,3.630638621489227,0.0158976535499909,200,1
2022-04-08,대동기어,008830,20220408,7950,8310,9870,197711,147352,137509,153393,99944,883319,115911,149725,161318,181359,4658746,8060,8000,8080,7700,7740,7830,8010,7930,7880,7950,0.0452830188679245,205605.2,4658746,21.658697348121542,-0.0051600952632969,1560,1
2022-04-11,에스피시스템스,317830,20220411,11300,11400,11600,2234875,1289758,506539,307653,912982,535696,327462,1253057,435918,377665,479873,13050,12850,12600,12800,12800,13400,14000,12400,11800,11150,0.0088495575221239,781554.0,479873,-0.3860014791044509,-0.0018787851995932,200,1
2022-04-11,에스티큐브,052020,20220411,6200,6390,7700,51392,103217,131867,195964,30106,57949,143914,228932,162832,40132,411977,6750,6740,7060,7220,7230,7240,6990,7080,5960,6060,0.0306451612903226,111387.3,411977,2.698599391492567,-0.0030850051122941,1310,1
2022-04-11,제이브이엠,054950,20220411,15150,15650,16400,14951,23882,76225,22089,71595,30070,43086,61602,45110,44147,309503,13750,13850,14000,14400,14350,14800,14800,14450,14300,14400,0.0330033003300329,40501.0,309503,6.64186069479766,0.0056628621597892,750,1
2022-04-12,고려시멘트,198440,20220412,4340,4715,5090,79436090,14831419,15025380,4076600,22058411,4421650,2944582,2605919,2386679,1272903,29761461,4775,4895,4935,4720,4820,4910,4770,4570,4370,4340,0.086405529953917,14779182.0,29761461,1.0137421002055458,-0.0110019245873528,375,1
2022-04-12,한일시멘트,300720,20220412,20350,20950,21450,2115559,310741,382310,287690,464942,243825,346918,227936,108028,108862,403852,20600,20450,20750,20800,21600,21300,20450,20000,20100,20200,0.0294840294840295,450939.9,403852,-0.1044216757044564,-0.0023610375860243,500,1
2022-04-13,LG헬로비젼,037560,20220413,5170,5460,6720,221186,192496,196966,282021,481324,259613,253243,115429,104652,127945,18642278,5340,5340,5290,5310,5420,5320,5200,5150,5150,5130,0.0560928433268859,211365.0,18642278,87.1994559174887,-0.0242070116861435,1260,1
2022-04-13,한일철강,002220,20220413,4010,4170,4285,181517,132493,105945,176579,120311,146850,67065,38503,36834,97291,373565,3730,3910,3965,3870,4035,4100,4035,3990,4000,3925,0.0399002493765585,101038.2,373565,2.69726499482374,0.0156728609352664,115,1
2022-04-14,대동기어,008830,20220414,7910,8200,8950,99944,883319,115911,149725,161318,181359,4658746,298768,220102,110763,1602844,7740,7830,8010,7930,7880,7950,8200,8000,7940,7810,0.0366624525916561,677814.2,1602844,1.3647247283990218,0.0075495971291218,750,1
2022-04-14,덕산하이메탈,077360,20220414,19300,9980,10150,1322017,256152,238050,176570,145372,141994,113506,174282,339589,303104,443856,18700,18500,18600,18600,18850,18800,18900,18600,18450,19000,-0.482901554404145,291768.2,443856,0.5212624268169046,0.0054237288135596,170,1
2022-04-14,현우산업,092300,20220414,5680,6000,6440,499835,434964,250170,625032,256268,402103,807472,642695,438726,217172,10842025,5870,5730,5790,5840,5770,5710,5710,5860,5610,5630,0.056338028169014,436370.5,10842025,23.84591648610527,-0.0209007551240561,440,1
2022-04-15,세아메카닉스,396300,20220415,6700,6890,7560,1108397,1089803,1228788,1764366,954144,700190,296695,11937664,2549254,949383,7348966,6880,6570,6520,6530,6590,6280,6270,6210,6620,6650,0.0283582089552238,2163686.1,7348966,2.3965028476173136,-0.0057434924649594,670,1
2022-04-15,무림P,009580,20220415,4585,4830,5130,126142,71319,7994416,745862,464096,187238,127217,144886,77263,298684,3987005,4345,4390,4500,4605,4430,4380,4415,4430,4425,4510,0.0534351145038167,994356.9,3987005,3.009631752945044,0.0073344914109247,300,1
2022-04-18,네온테크,306620,20220418,4190,4275,4460,1161380,2714653,1250091,6290145,13570479,3228971,2666141,1078321,2829633,974699,5734895,3925,3910,3950,3855,4105,4065,4015,4055,4050,4115,0.0202863961813841,3479427.4,5734895,0.6482295333996624,0.0256410256410256,185,1
2022-04-18,비트컴퓨터,032850,20220418,9070,9540,9870,176764,350249,147994,263279,132416,104945,115739,115513,111641,90578,1087679,9360,9450,9470,9150,9100,9180,9010,9070,9060,9050,0.051819184123484,152841.0,1087679,6.116408555296027,-0.0146641791044776,330,1
2022-04-18,한네트,052600,20220418,9470,9700,10150,664761,975216,274339,544558,425167,418313,305271,144581,172743,197298,791615,9950,10000,10150,9800,9460,9550,9200,9250,9350,9290,0.0242872228088701,393509.9,791615,1.0116774698679754,-0.0076732218342216,450,1
2022-04-19,브이씨,365900,20220419,13650,14000,14900,179725,101840,97588,74033,95217,51621,27708,43839,93150,51074,190351,13700,13900,14000,13700,13600,13250,13350,13050,13600,13400,0.0256410256410255,77962.1,190351,1.4415837952030537,-0.0070440656159536,900,1
2022-04-19,지에스이,053050,20220419,6020,6350,6450,4015738,4061715,3913698,2868749,2721964,60604736,16826549,14045903,22515953,24392761,13201242,5240,5260,5050,4760,4615,4950,5480,5590,5760,5930,0.0548172757475082,13158145.5,13201242,0.0032752715798742,0.0044821608195092,100,1
2022-04-20,파워로직스,047310,20220420,7380,7530,8100,147249,210986,96277,113121,141858,80940,111232,332983,101118,270056,5451720,7200,7010,7050,7060,7000,7090,7150,7140,7240,7280,0.0203252032520324,134386.4,5451720,39.567497901573375,0.0187888942077552,570,1
2022-04-20,브이씨,365900,20220420,13700,14150,15800,101840,97588,74033,95217,51621,27708,43839,93150,51074,190351,1137578,13900,14000,13700,13600,13250,13350,13050,13600,13400,13600,0.032846715328467,65187.0,1137578,16.450994830257567,-0.0059095411026741,1650,1
2022-04-21,우리기술,032820,20220421,2120,2165,2475,4414598,4194935,3344841,3584922,2449886,2190909,1709863,2332933,1665896,1774756,51175432,2300,2215,2110,2100,2115,2115,2110,2100,2125,2110,0.0212264150943395,2589125.8,51175432,18.765525491268136,-0.0305699481865289,310,1
2022-04-21,룽투코리아,060240,20220421,8070,8370,9890,10218328,14437829,12908705,6853306,5615757,2631607,2214365,1990791,3117790,3584358,18775828,8500,9200,7940,7880,7210,7700,7820,7290,7080,7740,0.0371747211895909,5999836.8,18775828,2.129389786068848,-0.0034159904984959,1520,1
2022-04-22,에브리봇,270660,20220422,42150,43500,44200,193722,209776,161837,342332,128565,82184,83521,57164,137318,135320,448598,41750,41850,40600,42100,42500,41550,41900,42050,41150,41700,0.0320284697508896,144061.9,448598,2.11392533348512,6.943755579807856e-05,700,1
2022-04-22,램테크놀러지,171010,20220422,7620,7860,8790,66259,124866,78296,66304,46870,42448,39873,60142,326767,577028,6711172,7000,6870,6790,6830,6980,6910,6960,6980,7090,7260,0.0314960629921259,86061.5,6711172,76.98111815387833,0.0155862235942136,930,1
2022-04-22,티로보틱스,117730,20220422,8610,8930,9100,220555,349741,310495,4299684,541052,293932,185226,220542,194983,308704,1186066,8500,8580,8140,8360,8720,8580,8540,8550,8460,8480,0.0371660859465736,662531.0,1186066,0.790204533825587,0.0033149427418981,170,1
2022-04-25,팜스코,036580,20220425,7340,7710,9140,168818,188878,106331,258961,475051,4856780,1411372,845903,679111,2778511,16795002,6210,6100,6130,6180,6350,6650,6870,6990,6950,7110,0.0504087193460489,900034.5,16795002,17.660398018075973,0.0071406909100934,1430,1
2022-04-26,화신,010690,20220426,8270,8420,9050,339881,359397,250383,4242645,926015,617176,1164400,575505,361027,901143,2214025,6890,7150,7260,7120,8010,7850,8050,8230,8140,7930,0.0181378476420797,884547.9,2214025,1.5030018159559249,0.0052977387102669,630,1
2022-04-26,극동유화,014530,20220426,4300,4300,4500,744728,1963671,2014942,2471823,976822,1154570,610243,409041,529148,393462,1010155,3885,3965,4150,4175,4260,4200,4240,4205,4230,4245,0.0,1087948.8,1010155,-0.071505019353852,0.0188627524884783,200,1
2022-04-27,신라섬유,001000,20220427,2510,2620,2780,327932,232679,230263,100547,93549,101759,66586,248602,828292,174922,3457675,2385,2375,2315,2315,2325,2365,2390,2390,2440,2440,0.043824701195219,223298.9,3457675,14.484514254212629,0.0423097392229917,160,1
2022-04-28,영흥,012160,20220428,993,1030,1115,284580,197708,85232,286470,447271,345081,221147,173634,327512,369013,7514412,985,973,987,989,994,1015,991,983,982,990,0.0372608257804631,236975.0,7514412,30.70972465449942,0.0538944605867531,85,1
2022-04-28,오스템임플란트,048260,20220428,142700,121000,131900,0,0,0,0,0,0,0,0,0,0,2948953,142700,142700,142700,142700,142700,142700,142700,142700,142700,142700,-0.1520672740014015,13190.0,2948953,222.5749052312358,3.153468815542407e-05,10900,1
2022-04-29,기산텔레콤,035460,20220429,4090,4190,4495,277067,693189,269893,263085,381419,573503,623268,19987048,16877216,2324492,8150883,3620,3480,3420,3455,3450,3505,3505,3740,4180,3950,0.0244498777506112,3995018.3,8150883,1.0402617429812526,0.0083697753785863,305,1
2022-04-29,한국화장품,123690,20220429,10000,10650,13000,31740,243310,132322,62390,42283,59441,45669,31765,32390,260065,6116506,9320,9500,9810,9820,9780,9620,9550,9530,9310,9440,0.0649999999999999,69431.0,6116506,87.09474154196252,-0.0040865984527075,2350,1
2022-04-29,세화피앤씨,252500,20220429,1990,2010,2110,2136743,877344,612211,480280,449017,888274,587978,15417411,3222061,2493613,7246232,1825,1890,1870,1880,1865,1825,1835,1855,1910,1900,0.0100502512562814,2467342.9,7246232,1.9368564863846045,0.0339441273655755,100,1
2022-05-02,KBI메탈,024840,20220502,2155,2280,2285,193487,144391,435641,290610,178238,263477,292612,371485,437789,996646,3098018,2005,2015,2030,2065,2045,2000,2000,2025,2060,2080,0.0580046403712297,261001.5,3098018,10.869732549429791,0.0485762144053607,5,1
2022-05-02,서진오토모티브,122690,20220502,3450,3560,4190,46876,43812,43754,32575,49368,43698,59632,55335,49809,86316,2244334,3335,3305,3345,3385,3310,3265,3290,3225,3255,3295,0.0318840579710144,42904.9,2244334,51.30950311036735,-0.0418580908626849,630,1
