published_date,updated_date,commentor,comment,like
2022-07-15T18:10:03Z,2022-07-15T18:10:03Z,김한결,"706 특공연대 나왔는데 고증 야무지네요. 패스트로프, ak사격, 땅파고 잠자기 전부 다 실제로 했는데 사람들이 안믿음ㅋㅋ",0
2022-07-15T14:34:08Z,2022-07-15T14:34:08Z,배그배그,"ㅋㅋㅋㅋㅋㅋㅋㅋ
필승.!!!
그래봐짜 도찐개찐..
1사단 모여라",0
2022-07-15T13:20:16Z,2022-07-15T13:20:25Z,한전,이근: 느그들 러시아군대랑 싸워봤나?,0
2022-07-15T13:09:57Z,2022-07-15T13:09:57Z,AORUS XTREME RTX3080,"아무리그래도.. 핸드폰 도입전과 후는 너무나 큰차이가 있다. 1년동기제, 동기생활관. 병 간 위계라는게 아예 없어졌다. 따라서 약 10년도 안쪽 군번과 15년도 부터의 군번은 너무 큰 차이가 있는게 맞다",0
2022-07-15T10:39:06Z,2022-07-15T10:39:06Z,리용,중국불법어선본적있나?,0
2022-07-15T09:58:59Z,2022-07-15T09:58:59Z,안형주,전입온지 2일차에 보는중…ㅈ같다,2
2022-07-15T08:41:59Z,2022-07-15T08:41:59Z,니뒤에벽있다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-15T06:34:58Z,2022-07-15T06:34:58Z,승아 박,"무전통신병 나왔는데 진짜 좆도 쓸모없음
그나마 찾아보면 라디오에 관한 잡지식을 간접적으로 얻게된거?",0
2022-07-15T01:56:33Z,2022-07-15T01:56:33Z,마인크래프트,2년 노예가?,0
2022-07-14T18:26:24Z,2022-07-14T18:26:24Z,조미스터,"애송이들
난 군면제다",0
2022-07-16T01:06:22Z,2022-07-16T01:06:22Z,한전,@조미스터 졌다..,0
2022-07-16T01:06:10Z,2022-07-16T01:06:10Z,조미스터,@한전 화이팅!,0
2022-07-16T01:04:14Z,2022-07-16T01:04:14Z,한전,@조미스터 에이~~요즘 군대가 군댑니까? 전혀 안쫄립니다!,0
2022-07-16T00:50:38Z,2022-07-16T00:50:38Z,한전,@조미스터 흠.. 최소재기불능장애가 있어 면제된거랑 크게 다르진 않은 이유였네요. 알려주셔서 감사합니다!,1
2022-07-16T00:41:11Z,2022-07-16T00:41:11Z,조미스터,"@한전 나? 놀고싶어서ㅋ
이런것도 사연이라면 사연일라나?",0
2022-07-14T15:59:31Z,2022-07-14T15:59:31Z,김민영,대한민국 남자들 훌륭합니다. 멋집니다. 자부심을 가집시다. 아자 아자 화이팅(아재모토),0
2022-07-14T15:43:39Z,2022-07-14T15:43:39Z,쵸파쵸파,군부심이 어때서? 나라 지킨 자부심 당연한거 아니냐?,1
2022-07-14T15:10:18Z,2022-07-14T15:10:18Z,paul yulee,"나는 군대 이야기가 나오면 동계 훈련 중에 내 명품 시계를 훔쳐간(정말 귀한 분에게 받았던 가치로 따질 수 없는) 그 인사계 상사의 생각과
종암동에서 골목 대장이었던 선임 임종윤이가 생각이 난다. 
시간이 흘러 지금은 인사계 상사는 무식하고 가난해서 또 가난한 직업 군인의 길을 택할 수 밖에 없었던 시절이었으니까... 
하지만 임종윤이, 이 놈은 후임들을 취미로 갈구는 것이었기에 지금도 내 마음에는 이 놈이 이해가 되지 않는다.
꽤나 괜찮은 사람은 잊혀지지만 악한 사람에 대한 마음ㅇ는 쉽게 누그러지지 않는 것이기에 주변 사람들과 공감 의식을 나눌 수 있다면 병영 생활도 할 만 할텐데...
그런 군대가 되어지기를 바라는 80년도 입대자가...",0
2022-07-14T14:48:34Z,2022-07-14T14:48:34Z,이름없는 시인,얼굴잘생기고 연기잘하고 형은 못하는게 뭐야 ;;;;,0
2022-07-14T13:10:15Z,2022-07-14T13:10:15Z,bbjfsskxxxkd412,"제발 군대 얘기할때  상근들 자연스레 현역인척 끼지마라ㅋㅋㅋㅋ 공익이나 면제처럼 그냥 입닫고 있어라ㅋㅋ 
출퇴근이 뭔 현역이래",1
2022-07-14T12:15:33Z,2022-07-14T12:15:33Z,crazyuncle 미친삼촌 크엉tv,2년 내내 실전 겪는 전경이하는 아닥하자,0
2022-07-14T12:11:16Z,2022-07-14T12:11:16Z,ElectricShock,100퍼 담배피운다고 핑계대고 집에갔다 ㅋ,0
2022-07-14T09:32:24Z,2022-07-14T09:32:24Z,헬스,시벌 선임들한테 고생하십니다 이거 왜 해야되는거냐 ㅅㅂ 빨리 상병 달고싶다 시벌,0
2022-07-14T03:34:17Z,2022-07-14T03:34:17Z,bondie777,"옆동네 대사에서는 
나이처먹고 말끝마다 존나 존나 거리는거 
짜증나던데
이사람들은 그런게 없어서 좋네",0
2022-07-14T02:50:02Z,2022-07-14T02:50:02Z,땡큐맨,공익이라는 섹기들은 저세계로 보내야한다.,0
2022-07-14T02:39:06Z,2022-07-14T02:39:06Z,간지폭풍,"""내 유디티"" 그 한 마디로 모든 것을 정리한 남자",1
2022-07-14T00:26:02Z,2022-07-14T00:26:02Z,데이터위버,"저도 예비역 병장이지만 모든 군인은 어디서 근무했든지 혹시 A급이 아니더라도 국가에 대한 의무를 다한 그냥 평범한 사람입니다.
.... 병역기피자만 해외추방시키면 됩니다.",0
2022-07-13T19:03:41Z,2022-07-13T19:03:41Z,규단SL,"일반 병사는 헬기 못타는걸로 아는데? 이건 허위사실인데요...
특전병 나왓는데 공수훈련 다 받았고 항공기강하 헬기강하 헬기레펠 다 했습니다",0
2022-07-13T13:44:13Z,2022-07-13T13:44:13Z,아회재백야,아 뭐 군부심좀 부리면 어때요. 우리 자랑스럽게 국방의무한 사람들아닙니꽈,0
2022-07-13T10:59:43Z,2022-07-13T10:59:43Z,Jy Roh,그래요..3분부터 예상했어요.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-13T10:43:48Z,2022-07-13T10:43:48Z,자바개발자,전국노예자랑 안하는 면제자와 여자가 승리자다,0
2022-07-13T05:55:47Z,2022-07-13T05:55:47Z,루시퍼,찌찌지들 ㅋㅋㅋㅋㅋㅋ,0
2022-07-13T04:34:46Z,2022-07-13T04:34:46Z,D FG,무슨 UDT가 연기를 저렇게 잘하냐ㅋㅋㅋㅋㅋ,1
2022-07-12T16:42:06Z,2022-07-12T16:42:06Z,asdfaf asfsadf,연기 왜케 잘하지 ㅋ케,0
2022-07-12T10:03:56Z,2022-07-12T10:03:56Z,쿵철,일반병도 헬기레펠은 할수있는데,0
2022-07-12T08:52:50Z,2022-07-12T08:52:50Z,준마머스메,"난 주변 친구들이 다 gop gp 수색대 해병대
이런 애들이라서 ㅋㅋㅋ 서로 인정해 줌
나도 빡신대 나와서
육군 최고 꿀보직 155mm견인곡사포",0
2022-07-12T06:49:14Z,2022-07-12T06:49:14Z,김원식,민방위도 끝나서 다행이다…,0
2022-07-12T04:06:56Z,2022-07-12T04:06:56Z,Heonje Yang,근데 헬기 진짜 타는데...ㅋㅋㅋ 양념아닌데....ㅋㅋㅋㅋㅋㅋㅋㅋ 패스트로프 수당 개꿀.....,0
2022-07-12T02:04:33Z,2022-07-12T02:04:33Z,총알없는AWM,h님 졸귀네욤,0
2022-07-12T02:04:14Z,2022-07-12T02:04:14Z,나그네,왜이리 재미있냐..,0
2022-07-12T01:27:43Z,2022-07-12T01:27:43Z,mist Alche,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄹㅇ 남자들 군부심 빠지면 시체제,0
2022-07-11T12:36:58Z,2022-07-11T12:36:58Z,이진영,에이전트 H님 아닌가?,0
2022-07-11T12:25:56Z,2022-07-11T12:25:56Z,힝심심해,왜 H행님한테서 야구선수이신 김찬호 선수님이 보이시지..?,0
2022-07-11T03:52:30Z,2022-07-11T03:52:30Z,하트,❤️,0
2022-07-11T03:32:03Z,2022-07-11T03:32:03Z,HOGON KIM,그렇게 대단하면 말뚝박지 뭘 나와서 군부심이여 ㅋㅋㅋ,1
2022-07-10T16:12:06Z,2022-07-10T16:12:06Z,아리카츠,친구들끼리 군대 얘기 나오면 제일 좆뺑이 친것도 나고 제일 꿀빤것도 나여야됨 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-10T13:17:16Z,2022-07-10T13:17:16Z,훈발놈,와 요원님 연기 디게 잘하네 ㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-10T09:21:21Z,2022-07-10T09:21:21Z,ifeelthat,"ㅋㅋㅋㅋㅋ주임무가 암살, 소말리아 해적 퇴치ㅋㅋㅋㅋㅋ",0
2022-07-09T22:40:24Z,2022-07-09T22:40:24Z,송시헌,아직 고2인데 군대이야기를 진짜로 저렇게 누가 더 힘드니마니 한다면 저는 조용히 있을래요..ㅋㅋㅋㅋ,0
2022-07-09T18:40:18Z,2022-07-09T18:40:18Z,비공개,전라도 장성 상무대 나온사람 ✋️,0
2022-07-09T17:32:31Z,2022-07-09T17:32:31Z,nonoyesno,시예끼들~ ㅋㅋㅋㅋㅋㅋㅋ 너무 웃김ㅋㅋㅋㅋ,0
2022-07-09T11:57:21Z,2022-07-09T11:57:21Z,디오르 D,능력있으면 군대는 안가는게 짱,0
2022-07-09T11:25:57Z,2022-07-09T11:25:57Z,김명관,오 👍,0
2022-07-09T10:31:42Z,2022-07-09T10:31:42Z,국가의사생활,"6월에 다시 예비군훈련을 재개해서
다녀왔었는데ㅋㅋㅋㅋ
자부심을 갖게 되는 영상이네요!
감사합니다.",3
2022-07-09T07:51:37Z,2022-07-09T07:51:37Z,승냥이유튜브,zzzz,0
2022-07-09T05:50:19Z,2022-07-09T05:50:19Z,성민수,저 3명의 군대얘기<<<<<<<<<<<<<<<<<<소말리아,0
2022-07-09T05:37:13Z,2022-07-09T05:37:13Z,먼데이좋은데이,UDT 등장하면 99.99%는 정리 가능하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
2022-07-09T05:14:27Z,2022-07-09T05:14:27Z,suflex,"안녕하세요. 저는 미국인 Mr.Lober입니다. 1988~1989년에 파주 #봉일천 #캠프하우저 에서 근무했던 미군입니다. 그 당시 봉일천에 있던 #클럽문 만났던 #진수미 씨를 찾고 있습니다. 물론 이름은 가명일수도 있으며 발음상 오류가 있을 수도 있습니다. 저는 단지 진수미의 안녕과 행복을 확인하고 싶습니다.사소한 정보라도
좋습니다. 제가 그녀를 찾을 수 있도록 도와주시기 바랍니다. 읽어주셔서 감사합니다.",1
2022-07-09T04:42:37Z,2022-07-09T04:42:37Z,드라마 예능 광신도,에이전트H 아직도 예비군이에요? 민방위 나이같은데 ㅋㅋㅋ,1
2022-07-09T02:11:10Z,2022-07-09T02:11:10Z,우럭매운탕,와 다들 딕션 발성 지린다ㅋㅋㅋㅋㅋㅋ,1
2022-07-08T14:59:10Z,2022-07-08T14:59:10Z,쨍규셰프,군허세 치는남자 실제군대에선?,0
2022-07-08T13:43:39Z,2022-07-08T13:43:39Z,강영욱,"오 예비역 그냥 예비역하면 그렇구나 했는데 이렇게 들으니 든든해지네요
정말 모든 군대가신분들.. 전역하신분들 
고생하셨고 나라  잘지켜주셔서 감사합니다",5
2022-07-08T13:28:10Z,2022-07-08T13:28:10Z,DEOKGYEOM KIM,H 연기 개잘하네요 ㅋㅋㅋ 진심 연기하셔도 될듯,0
2022-07-08T12:54:44Z,2022-07-08T12:54:44Z,보아나 김,"703부대가 진짜 있는 부대였음??
지어낸건줄...",0
2022-07-17T07:34:44Z,2022-07-17T07:34:44Z,ᄋᄋ,703특공연대 있음.,0
2022-07-08T12:00:34Z,2022-07-08T12:00:34Z,탱탱볼,에이전트 H미만 잡이네 ㅋㅋㅋ,0
2022-07-08T09:18:26Z,2022-07-08T09:18:26Z,앙기뭐뤼,저번에 에이전트님 만나뵈서 나 상근(출퇴근하는군인)이라고 하니깐 고생 많다고 하심ㅋㅋㅋ 결국엔 상근이 갑이다 ㅇㅇ,0
2022-07-08T08:04:26Z,2022-07-08T08:04:26Z,퐁퐁이,특공대 일반 병사도 헬기 탑니다 !!,0
2022-07-08T07:03:00Z,2022-07-08T07:03:00Z,최현욱,개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-08T00:18:08Z,2022-07-08T00:18:08Z,람지,군부심 부려도 됩니다.  자랑스러워요 !!,0
2022-07-07T23:43:27Z,2022-07-07T23:43:27Z,Jungyun Bae,"여잔데 안보교육 받은거 같은 느낌 ~~ 
남편도 운전병 출신인데 운전을 엄청 잘해버려 ~~
그건 찐 장점 ㅋㅋ",0
2022-07-07T21:37:32Z,2022-07-07T21:37:32Z,IronRain,군부대 휴대폰 사용을 가장 격렬하게 반대하던게 20대 남성들인걸 생각해 보면... ㅋㅋ;;,1
2022-07-07T15:18:12Z,2022-07-07T15:18:12Z,가투소,실제로 수색대대나왔는데 사격집중주때 AK사격 했음 헬기레펠 패스트로프 분기별로 한번씩 했고,0
2022-07-07T08:00:48Z,2022-07-07T08:01:34Z,v김태양v,군대 안갔다왔으면 어쩔뻔ㅋㅋ 남자지만 여자가 왜 군대 얘기 싫어하는지 알거같음ㅋㅋ,0
2022-07-06T13:50:59Z,2022-07-06T13:50:59Z,이서란,"나는 총이고 운전병이고 행정부였고 계급이 어쩌고는 다 모르겠고ㅋ 그냥 군복 입고 군대 뚝배기 눌러 쓰고 있으면 그냥 졸라 다 멋있더라.. 왜인지 간지가 나...
군인들 보이면 항상 충성, 수고많으십니다! 거렸었는데ㅋㅋ맨날 그렇게 하는 거 아니라면서도 같이 충성 해줌ㅋㅋㅋ",0
2022-07-06T12:57:25Z,2022-07-06T12:57:25Z,우왕방빵,군대 썰 유튜브로 풀면 틀고 자장가로 듣겠습니다 zZ..,0
2022-07-06T12:28:34Z,2022-07-06T12:28:34Z,그냥저냥,3:02 얼굴 키운줄 ㅋㅋㅋㅋ,0
2022-07-06T09:59:40Z,2022-07-06T09:59:40Z,1 2,개웃기네 ㅋㅋㅋㅋㅋㅋ,0
2022-07-06T08:14:23Z,2022-07-06T08:14:23Z,밥,아니 H형 연기 왜저리 잘하냐ㅋㅋㅋㅋ,2
2022-07-06T07:55:09Z,2022-07-06T07:55:09Z,Heal TUBE,나는 왜 5분 46초간 눈을 때지도 못하고 집중한 걸까?,0
2022-07-06T07:54:55Z,2022-07-06T07:54:55Z,규동 복,승자는 행정병이네 ㅋㅋ,0
2022-07-06T07:14:04Z,2022-07-06T07:14:04Z,zxc1849,이걸 오늘 수료하고 보는 나는 도대체,0
2022-07-06T04:49:04Z,2022-07-06T04:49:04Z,꿀봉꿀탱,생식주 어우…,0
2022-07-06T04:38:33Z,2022-07-06T04:38:33Z,니냐니뇨,703 진짜 패스트로프 하긴함ㅋㅋ,0
2022-07-05T22:32:40Z,2022-07-05T22:32:40Z,그니,zzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-05T18:23:36Z,2022-07-05T18:23:36Z,MMD R18,연기겠지만 별 ㅈㄹ 을 하느거같다 ㅋㅋ헬기타봤다고 ㅋㅋ 헬기티셔츠 보여줄떄 ㅈㄹ맛났음,0
2022-07-05T18:05:07Z,2022-07-05T18:05:07Z,Situation Overwhelming,아니 왜?  왜 연기가되는건데? 혹시 ULtra Drama  Talent??!!!,0
2022-07-05T16:02:32Z,2022-07-05T16:02:32Z,장홍준,아니 H형님은 반칙이지.. ㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-05T13:48:22Z,2022-07-05T13:48:43Z,개나리,5:06 그와중에 에이전트 H님 삼두 이두 진짜 너무 치이는데 ;; 어우...,0
2022-07-05T13:20:38Z,2022-07-05T13:20:38Z,캡틴흥민손,군대얘기할때 소말리아 말하면 다 정리되지.....,0
2022-07-05T10:45:11Z,2022-07-05T10:45:11Z,신비젤예뻐,진짜 존나 잘생겼네,0
2022-07-05T10:23:32Z,2022-07-05T10:23:32Z,크래용유튜브,ㅋㅋㅋㅋ,0
2022-07-05T07:54:22Z,2022-07-05T07:54:22Z,Choon-Bum Choi,야.... 이거 뭐야.... 알차네..... 오우야....,0
2022-07-05T06:18:37Z,2022-07-05T06:18:37Z,Sean Kim,소말리아 해적은 커녕 원피스도 아직 안봤는데ㄷㄷㄷ,0
2022-07-05T01:39:35Z,2022-07-05T01:39:35Z,마구니,9만8천원 받았었는데 상승률 보소,0
2022-07-04T22:23:28Z,2022-07-04T22:23:28Z,dong gg moo,아 ㅋㅋㅋㅋ 졸라 웃기네 한방에 정리해뿌네,1
2022-07-04T21:36:53Z,2022-07-04T21:36:53Z,스트로 베리나 이스,개웃기네 ㅅㅂㅋㅋㄱㅋ,0
2022-07-04T18:54:08Z,2022-07-04T18:54:08Z,John9,please don't stop adding subtitles,0
2022-07-04T15:29:43Z,2022-07-04T15:29:43Z,재숭,킹익은 저 말에도 빠짐 ㅅㄱ,0
2022-07-04T15:04:53Z,2022-07-04T15:04:53Z,멜로우,소말리아는 좀 궁금한디..,0
2022-07-04T14:52:07Z,2022-07-04T14:52:07Z,th a,미션 파서블님 포스가 있어서 못하는거지 어지간하면 후배들이 저정도까지가면 게깁니다 ㅋㅋㅋ,0
2022-07-04T14:37:51Z,2022-07-04T14:37:51Z,나쁜쉑,하남자 특 ...,0
2022-07-04T14:28:38Z,2022-07-04T14:28:38Z,이성은,일반 병사분들도 술자리에서 군대 썰 풀면은 거의 밤을 새는데 특전사면 진짜 ㅋㅋㅋㅋㅋㅋ,0
2022-07-04T13:38:16Z,2022-07-04T13:38:16Z,ccn6456,H형이 연기까지 잘한다고?,0
2022-07-04T13:36:38Z,2022-07-04T13:36:38Z,ESFP 떠떠,국수를 왜 사 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
2022-07-04T12:59:59Z,2022-07-04T12:59:59Z,Donguk Lee,저건 연기인가 실생활인가..... 속에서 우러나오는거 같은데,0
2022-07-04T12:48:42Z,2022-07-04T12:48:42Z,김마이클,유디티 빡센거 인정. 근데 저격수는 참을성이 좋은거지 빡신거 같진 않은데 폭파 병기 인정,0
2022-07-17T07:35:58Z,2022-07-17T07:35:58Z,ᄋᄋ,유디티 수료자체가 대단한거임,0
2022-07-04T12:21:48Z,2022-07-04T12:21:48Z,김야수,이거이거 못참지 ㅋㅋ,0
2022-07-04T11:33:03Z,2022-07-04T11:33:03Z,구찌좋은민이,우리동네특공대 ㅆㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋ,0
2022-07-04T11:31:42Z,2022-07-04T11:31:42Z,구교원,술 마시고 이거 보다가 군대 얘기듣다 잠듬 진짜 학겨 수업시간인줄 알았네…..,0
2022-07-04T11:11:22Z,2022-07-04T11:11:22Z,재현 주,한국이라 가능한 이야기 ㅋ,0
2022-07-04T10:37:45Z,2022-07-04T10:37:45Z,집중과몰입,대본이 없는거 같은 자연스러움,0
2022-07-04T10:31:58Z,2022-07-04T10:31:58Z,남자,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 경상도 사투리 쓰는 분 겁나 매력 쩌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-04T10:03:49Z,2022-07-04T10:03:49Z,SARIN,VJ 특공대 ㅋ,0
2022-07-04T09:52:41Z,2022-07-04T09:52:41Z,GI HYEOK,"What I felt while watching this video is that even though I went to the army, the story that always comes out when I drink with my male friends is that this video reflects reality very well",5
2022-11-09T01:42:11Z,2022-11-09T01:42:11Z,1648372655663848김,왜 굳이 영어로 적는거임,0
2022-07-04T09:49:36Z,2022-07-04T09:49:36Z,됒됒됒됒,마 장난 아이다~~~,0
2022-07-04T09:35:14Z,2022-07-04T09:35:14Z,청년문재인,저러고나가서 그들은 돌아오지않앗다  먹 튀,0
2022-07-04T08:17:32Z,2022-07-04T08:17:32Z,Shrike,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 배꼽이...,0
2022-07-04T08:11:48Z,2022-07-04T08:11:48Z,sm L,찐이다..,0
2022-07-04T08:08:46Z,2022-07-04T08:08:46Z,Kimmyboy,"특전사 운전병인데요,
낙하산도 타고 패스트로프 다 합니다",0
2022-07-04T06:50:14Z,2022-07-04T06:50:14Z,넌생난생,이정도면 진짜 영화다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-04T06:25:47Z,2022-07-04T06:25:47Z,오관언,너덜트는 역시 개재밌다,0
2022-07-04T04:57:52Z,2022-07-04T04:57:52Z,dkan,맞음 친구랑 밥먹으면서 군대애기는 많이함,0
2022-07-04T04:52:15Z,2022-07-04T04:52:15Z,Vi David,자 다들 기억하는가. 자 예비군 여러분 복무신조!,0
2022-07-04T04:31:01Z,2022-07-04T04:31:01Z,살랑살랑,현규가 정말  부대였어? 근데 703은 뭐하는 부댄가.,0
2022-07-04T04:21:06Z,2022-07-04T04:21:06Z,박대근,현역이든 단기사병이든...강제로 나라에 댓가하나없이 끌려갔다오신 대한민국 모든 남성분들에게 존경심을 표합니다,45
2022-11-21T02:40:23Z,2022-11-21T02:40:23Z,배아파,감사용,0
2022-07-04T04:16:04Z,2022-07-04T04:16:04Z,이상수,7천원 받으면 그런 생각 안듬 ㅋㅋ,0
2022-07-04T03:58:22Z,2022-07-04T03:58:22Z,gijun ma,나 공군 단기사병,0
2022-07-04T03:30:44Z,2022-07-04T03:31:31Z,바나나나,ㅋㅋㅋㅋㅋㅋ4차이 밖에 안난다니ㅋㅋㅋㅋㅋ아무리 그래도 현역인데 앞에 숫자 뜻을 왜 모르는 컨셉이냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-04T03:22:25Z,2022-07-04T03:22:25Z,풍무,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
2022-07-03T23:38:12Z,2022-07-03T23:38:12Z,Y Mr.,에땁 못참지 펍지댓글 어디갔누,0
2022-07-03T19:09:30Z,2022-07-03T19:09:30Z,FSNR,군부심은 인정 아니냐 운동 하는 놈들은 메달 따서 안가 돈많은 놈들은 다른나라 영주권 또는 빽으로 안가 장애인은 장애 있다고 안가 여자는 여자라서 안가 이정도면 말다한거 아니냐,0
2022-07-03T15:13:02Z,2022-07-03T15:13:02Z,을버린,스무스하네,0
2022-07-03T14:30:28Z,2022-07-03T14:30:28Z,바이,슬슬 영상 나올때라 대기중,0
2022-07-03T13:39:21Z,2022-07-03T13:39:21Z,엔와이,요즘군대 편하다는 얘기는 좀 안했으면 좋겠다.....,0
2022-07-03T12:12:56Z,2022-07-03T12:12:56Z,The Son Of God,다쩌리지뭐. 어디를 나온게 중요한게아니라 누구를  얼마나 죽이고 실전에서. 지독한지가 중요하지. 배에 칼맞고 상대방 눈깔 젓가락으로 후빈다음 단칼에 목을그을수있는 지독함이면 다이긴다,0
2022-07-03T10:59:29Z,2022-07-03T10:59:29Z,손승완,그것도 해줘 형 막 누구 욕하고 마지막에 근데 애는 착해 이런 사람들 있자나 너무 잘어울릴거같아 너덜트랑,0
2022-07-03T09:08:31Z,2022-07-03T09:08:31Z,교회짓다걸린스님,'놀다가 잠깐 공부할때만 들어오는 엄마' 영상 만들어주세요~,1
2022-07-03T06:05:15Z,2022-07-03T06:05:15Z,안녕하세요,이젠 슬슬 H님 귀여움 ㅋㅋㅋㅋㅋ,0
2022-07-03T05:03:12Z,2022-07-03T05:03:12Z,Ga Yang,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
2022-07-03T04:08:33Z,2022-07-03T04:08:33Z,힙찔이,재밌긴한데 인간적으로 올라오는 틈이 너무 긴거 아니에요? 광고 같은거 찍느라 바쁜건 아는데 너무 느린듯,2
2022-07-03T06:12:23Z,2022-07-03T06:12:23Z,유트,"대본,섭외,장소 섭외,촬영,편집 그외 다른 스캐줄 등 2주 겁나 빡쎈겅",1
2022-07-03T04:03:03Z,2022-07-03T04:03:03Z,전상원,공군 특징) 모이면 얼마나 꿀 빨았나 대결함.,0
2022-07-03T02:12:37Z,2022-07-03T02:12:37Z,千里馬,저남자분 누구세요?소말리아 ㅋ 매력쩐다ㅋ,0
2022-07-04T06:13:50Z,2022-07-04T06:13:50Z,FBI,미션 파서블 채널 들어가보세요,0
